id,date,step,Avg_dive_time_min,Avg_dive_depth_neg,Avg_surface_time_sec,Nesting_attempt,Activity,Home_range,tseg,behav
146297,5/16/15 8:00,31.789,78.16666667,-18,60,NA,1,6,4,X3
146297,5/16/15 9:00,66.065,44,-19,120,NA,1,6,4,X3
146297,5/16/15 10:00,59.055,70.16666667,-19.5,110,NA,1,6,4,X3
146297,5/16/15 11:00,11.744,54.66666667,-20,140,NA,1,6,4,X3
146297,5/16/15 12:00,34.547,NA,NA,30,NA,1,6,4,X3
146297,5/16/15 13:00,193.003,81.16666667,-20,80,NA,1,6,4,X3
146297,5/16/15 14:00,512.544,75.16666667,-20.5,30,NA,1,6,5,X2
146297,5/16/15 15:00,736.897,43.5,-20,40,NA,1,6,5,X2
146297,5/16/15 16:00,1102.421,23.375,-11.25,33.33333333,NA,1,5,5,X2
146297,5/16/15 17:00,1410.429,31.16666667,-15,45,NA,1,4,5,X2
146297,5/16/15 18:00,509.133,31.75,-11,35,NA,1,3,5,X2
146297,5/16/15 19:00,35.074,19.55555556,-10,36.66666667,NA,1,1,6,X1
146297,5/16/15 20:00,127.277,30.33333333,-8.5,30,NA,1,1,6,X1
146297,5/16/15 21:00,170.848,19.88888889,-7.833333333,20,NA,1,1,6,X1
146297,5/16/15 22:00,173.212,NA,NA,NA,NA,1,1,6,X1
146297,5/16/15 23:00,129.097,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 0:00,51.496,NA,NA,NA,NA,1,3,6,X1
146297,5/17/15 1:00,125.107,NA,NA,NA,NA,1,2,6,X1
146297,5/17/15 2:00,14.184,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 3:00,149.141,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 4:00,283.673,NA,NA,NA,NA,1,3,6,X1
146297,5/17/15 5:00,433.092,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 6:00,461.388,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 7:00,317.464,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 8:00,169.896,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 9:00,144.029,NA,NA,NA,NA,1,2,6,X1
146297,5/17/15 10:00,37.143,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 11:00,93.481,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 12:00,176.055,NA,NA,NA,NA,1,2,6,X1
146297,5/17/15 13:00,271.015,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 14:00,232.891,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 15:00,123.885,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 16:00,8.795,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 17:00,83.869,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 18:00,173.927,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 19:00,200.921,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 20:00,205.317,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 21:00,189.08,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 22:00,85.074,NA,NA,NA,NA,1,1,6,X1
146297,5/17/15 23:00,141.987,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 0:00,190.156,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 1:00,166.007,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 2:00,47.058,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 3:00,163.515,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 4:00,97.553,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 5:00,145.275,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 6:00,124.944,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 7:00,60.126,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 8:00,88.544,NA,NA,NA,NA,1,2,6,X1
146297,5/18/15 9:00,227.081,NA,NA,NA,NA,1,2,6,X1
146297,5/18/15 10:00,282.244,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 11:00,283.57,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 12:00,220.274,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 13:00,150.208,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 14:00,56.341,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 15:00,52.424,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 16:00,201.185,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 17:00,483.978,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 18:00,453.911,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 19:00,42.707,NA,NA,NA,NA,1,1,6,X1
146297,5/18/15 19:28,35.007,NA,NA,NA,nest,3,1,7,X1
146297,5/18/15 20:35,22.123,NA,NA,NA,nest,3,1,7,X1
146297,5/18/15 21:05,22.123,NA,NA,NA,nest,3,1,7,X1
146297,5/18/15 22:05,NA,NA,NA,NA,nest,3,1,7,X1
146298,1/17/16 12:00,705.29,35.55555556,-12.16666667,10,NA,1,1,1,X2
146298,1/17/16 13:00,1315.322,NA,NA,NA,NA,1,2,1,X2
146298,1/17/16 14:00,1598.704,27.43333333,-16.9,20,NA,1,2,1,X2
146298,1/17/16 15:00,1491.413,20.55555556,-15,63.33333333,NA,1,2,1,X2
146298,1/17/16 16:00,1670.131,29.16666667,-19.75,65,NA,1,3,2,X2
146298,1/17/16 17:00,1023.468,34.91666667,-22,40,NA,1,3,2,X2
146298,1/17/16 18:00,280.86,48.83333333,-21.5,30,NA,1,3,2,X2
146298,1/17/16 19:00,30.793,53.08333333,-22,60,NA,1,3,2,X2
146298,1/17/16 20:00,12.417,58.16666667,-22,80,NA,1,3,2,X2
146298,1/17/16 21:00,15.455,62.33333333,-22,80,NA,1,3,2,X2
146298,1/17/16 22:00,8.963,NA,NA,NA,NA,1,3,2,X2
146298,1/17/16 23:00,13.133,63.16666667,-22,90,NA,1,3,2,X2
146298,1/18/16 0:00,30.582,65.16666667,-22,100,NA,1,3,2,X2
146298,1/18/16 1:00,109.777,72.66666667,-22,90,NA,1,3,2,X2
146298,1/18/16 2:00,99.622,61.16666667,-21,90,NA,1,3,2,X2
146298,1/18/16 3:00,23.8,65.5,-21,70,NA,1,3,2,X2
146298,1/18/16 4:00,227.796,31.5,-21,70,NA,1,3,2,X2
146298,1/18/16 5:00,800.226,47.5,-22,135,NA,1,3,3,X2
146298,1/18/16 6:00,966.151,41.33333333,-23,130,NA,1,4,3,X2
146298,1/18/16 7:00,892.535,36.33333333,-21,NA,NA,1,4,3,X2
146298,1/18/16 8:00,859.539,37.5,-21,170,NA,1,4,3,X2
146298,1/18/16 9:00,841.377,41.83333333,-22.5,160,NA,1,4,3,X2
146298,1/18/16 10:00,861.64,39.66666667,-22,110,NA,1,5,3,X2
146298,1/18/16 11:00,868.693,37.83333333,-21,180,NA,1,5,3,X2
146298,1/18/16 12:00,847.853,51.08333333,-22.75,185,NA,1,5,3,X2
146298,1/18/16 13:00,763.734,44.83333333,-20.5,220,NA,1,5,3,X2
146298,1/18/16 14:00,542.546,44,-21,130,NA,1,5,3,X2
146298,1/18/16 15:00,440.217,46.5,-19.5,140,NA,1,5,3,X2
146298,1/18/16 16:00,738.187,33.16666667,-21,205,NA,1,5,3,X2
146298,1/18/16 17:00,896.928,20.83333333,-20.75,35,NA,1,5,3,X2
146298,1/18/16 18:00,1104.954,24.27777778,-21.66666667,36.66666667,NA,1,6,4,X4
146298,1/18/16 19:00,385.746,51.16666667,-21,70,NA,1,6,4,X4
146298,1/18/16 20:00,192.407,55,-22,70,NA,1,6,4,X4
146298,1/18/16 21:00,307.153,55.16666667,-23.5,90,NA,1,6,4,X4
146298,1/18/16 22:00,523.875,46.16666667,-22.5,80,NA,1,6,4,X4
146298,1/18/16 23:00,271.883,63.83333333,-22.5,100,NA,1,6,4,X4
146298,1/19/16 0:00,68.518,65.33333333,-22.5,110,NA,1,6,4,X4
146298,1/19/16 1:00,9.324,65.33333333,-22,70,NA,1,6,4,X4
146298,1/19/16 2:00,67.173,NA,NA,NA,NA,1,6,4,X4
146298,1/19/16 3:00,56.358,40.38888889,-16,30,NA,1,6,4,X4
146298,1/19/16 4:00,60.417,58.83333333,-21.5,70,NA,1,6,4,X4
146298,1/19/16 5:00,14.883,56.83333333,-21.5,110,NA,1,6,4,X4
146298,1/19/16 6:00,144.238,19.11111111,-14.33333333,135,NA,1,6,4,X4
146298,1/19/16 7:00,476.684,28.33333333,-15.16666667,113.3333333,NA,1,6,4,X4
146298,1/19/16 8:00,564.949,26.5,-13.5,60,NA,1,6,4,X4
146298,1/19/16 9:00,244.766,37.66666667,-19.75,45,NA,1,5,5,X5
146298,1/19/16 10:00,237.216,32.08333333,-15.25,50,NA,1,5,5,X5
146298,1/19/16 11:00,233.539,106.3333333,-21.5,60,NA,1,5,5,X5
146298,1/19/16 12:00,333.719,NA,NA,NA,NA,1,5,5,X5
146298,1/19/16 13:00,537.68,112.25,-21.25,10,NA,1,5,5,X5
146298,1/19/16 14:00,464.117,NA,NA,NA,NA,1,5,5,X5
146298,1/19/16 15:00,411.922,59.83333333,-21,45,NA,1,5,5,X5
146298,1/19/16 16:00,407.67,35,-20.25,60,NA,1,5,5,X5
146298,1/19/16 17:00,258.464,48.33333333,-21,100,NA,1,5,5,X5
146298,1/19/16 18:00,223.696,47.5,-20.5,100,NA,1,5,5,X5
146298,1/19/16 19:00,253.378,47.83333333,-19.75,90,NA,1,5,5,X5
146298,1/19/16 20:00,300.607,47.66666667,-20,120,NA,1,5,5,X5
146298,1/19/16 21:00,406.191,43.83333333,-19.5,120,NA,1,5,5,X5
146298,1/19/16 22:00,203.237,50.16666667,-19.5,100,NA,1,5,5,X5
146298,1/19/16 23:00,209.016,54.5,-20,140,NA,1,5,5,X5
146298,1/20/16 0:00,469.234,48.66666667,-20.25,155,NA,1,5,5,X5
146298,1/20/16 1:00,261.785,55.83333333,-20.5,140,NA,1,5,5,X5
146298,1/20/16 2:00,151.618,58.5,-20,200,NA,1,5,5,X5
146298,1/20/16 3:00,80.816,57.66666667,-21,190,NA,1,5,5,X5
146298,1/20/16 4:00,197.547,47.5,-21,NA,NA,1,5,5,X5
146298,1/20/16 5:00,348.712,52.33333333,-20,170,NA,1,5,5,X5
146298,1/20/16 6:00,269.787,55.16666667,-21,150,NA,1,5,5,X5
146298,1/20/16 7:00,110.343,58.16666667,-21.5,190,NA,1,5,5,X5
146298,1/20/16 8:00,49.466,55.83333333,-22,110,NA,1,5,5,X5
146298,1/20/16 9:00,14.403,56.5,-22,120,NA,1,5,5,X5
146298,1/20/16 10:00,2.415,57.16666667,-22.5,130,NA,1,5,5,X5
146298,1/20/16 11:00,2.108,60.16666667,-22.5,120,NA,1,5,5,X5
146298,1/20/16 12:00,3.502,60,-23,100,NA,1,5,5,X5
146298,1/20/16 13:00,23.642,60,-23,90,NA,1,5,5,X5
146298,1/20/16 14:00,35.654,55.66666667,-22.5,50,NA,1,5,5,X5
146298,1/20/16 15:00,7.26,56.83333333,-22,110,NA,1,5,5,X5
146298,1/20/16 16:00,113.171,59,-22,140,NA,1,5,5,X5
146298,1/20/16 17:00,461.762,35,-21,180,NA,1,5,5,X5
146298,1/20/16 18:00,573.681,51.5,-21,70,NA,1,5,5,X5
146298,1/20/16 19:00,179.411,61.16666667,-21,100,NA,1,5,5,X5
146298,1/20/16 20:00,83.407,64.5,-21,120,NA,1,5,5,X5
146298,1/20/16 21:00,77.213,64.33333333,-21.5,130,NA,1,5,5,X5
146298,1/20/16 22:00,45.355,63.83333333,-22,20,NA,1,5,5,X5
146298,1/20/16 23:00,27.928,61.5,-22,130,NA,1,5,5,X5
146298,1/21/16 0:00,22.352,62.83333333,-22.5,120,NA,1,5,5,X5
146298,1/21/16 1:00,41.351,65.33333333,-22.5,110,NA,1,5,5,X5
146298,1/21/16 2:00,125.725,63.83333333,-22,140,NA,1,5,5,X5
146298,1/21/16 3:00,243.853,59.83333333,-22,140,NA,1,5,5,X5
146298,1/21/16 4:00,259.703,47.5,-20.5,190,NA,1,5,5,X5
146298,1/21/16 5:00,228.351,62.66666667,-20,110,NA,1,5,5,X5
146298,1/21/16 6:00,206.988,61,-20,150,NA,1,5,5,X5
146298,1/21/16 7:00,181.392,63.16666667,-20,190,NA,1,5,5,X5
146298,1/21/16 8:00,151.529,63.33333333,-20,150,NA,1,5,5,X5
146298,1/21/16 9:00,116.661,NA,NA,140,NA,1,5,5,X5
146298,1/21/16 10:00,39.127,61,-21,NA,NA,1,5,5,X5
146298,1/21/16 11:00,135.75,66.16666667,-21.5,150,NA,1,5,5,X5
146298,1/21/16 12:00,197.568,60.83333333,-22,160,NA,1,5,5,X5
146298,1/21/16 13:00,234.998,43.33333333,-22,190,NA,1,5,5,X5
146298,1/21/16 14:00,303.084,60.83333333,-21.5,190,NA,1,5,5,X5
146298,1/21/16 15:00,761.126,39.25,-22,165,NA,1,5,5,X5
146298,1/21/16 16:00,762.987,40.16666667,-22,140,NA,1,5,5,X5
146298,1/21/16 17:00,446.414,48.41666667,-22,50,NA,1,5,5,X5
146298,1/21/16 18:00,289.064,52.5,-21.5,40,NA,1,6,6,X3
146298,1/21/16 19:00,158.296,66,-21,100,NA,1,6,6,X3
146298,1/21/16 20:00,26.836,33,-21,60,NA,1,6,6,X3
146298,1/21/16 21:00,28.911,62.16666667,-21.5,70,NA,1,6,6,X3
146298,1/21/16 22:00,22.273,61.5,-22,90,NA,1,6,6,X3
146298,1/21/16 23:00,16.035,59,-22.5,70,NA,1,6,6,X3
146298,1/22/16 0:00,9.648,66.83333333,-23,90,NA,1,6,6,X3
146298,1/22/16 1:00,9.571,59.16666667,-23,90,NA,1,6,6,X3
146298,1/22/16 2:00,14.5,67.33333333,-23.5,90,NA,1,6,6,X3
146298,1/22/16 3:00,3.454,29.16666667,-23,20,NA,1,6,6,X3
146298,1/22/16 4:00,3.32,50.5,-23,90,NA,1,6,6,X3
146298,1/22/16 5:00,7.016,49.75,-22,145,NA,1,6,6,X3
146298,1/22/16 6:00,11.553,52.83333333,-21.5,120,NA,1,6,6,X3
146298,1/22/16 7:00,19.054,50.66666667,-21.5,70,NA,1,6,6,X3
146298,1/22/16 8:00,37.564,18.5,-21,NA,NA,1,6,6,X3
146298,1/22/16 9:00,35.614,26.61111111,-17.33333333,126.6666667,NA,1,6,6,X3
146298,1/22/16 10:00,11.81,60.83333333,-22,130,NA,1,6,6,X3
146298,1/22/16 11:00,28.455,61.16666667,-22.5,40,NA,1,6,6,X3
146298,1/22/16 12:00,23.024,65.66666667,-23,230,NA,1,6,6,X3
146298,1/22/16 13:00,2.109,38.33333333,-23.5,90,NA,1,6,6,X3
146298,1/22/16 14:00,40.41,26.33333333,-23,NA,NA,1,6,6,X3
146298,1/22/16 15:00,130.767,36.5,-23,NA,NA,1,6,6,X3
146298,1/22/16 16:00,58.241,50,-23,150,NA,1,6,6,X3
146298,1/22/16 17:00,83.098,65,-23,130,NA,1,6,6,X3
146298,1/22/16 18:00,36.989,63,-22,70,NA,1,6,6,X3
146298,1/22/16 19:00,15.631,61,-21.5,120,NA,1,6,6,X3
146298,1/22/16 20:00,18.491,63.83333333,-21,80,NA,1,6,6,X3
146298,1/22/16 21:00,15.161,67.66666667,-21,70,NA,1,6,6,X3
146298,1/22/16 22:00,3.429,63.83333333,-22,70,NA,1,6,6,X3
146298,1/22/16 23:00,12.837,62.66666667,-22,70,NA,1,6,6,X3
146298,1/23/16 0:00,9.989,66,-23,60,NA,1,6,6,X3
146298,1/23/16 1:00,8.094,NA,NA,NA,NA,1,6,6,X3
146298,1/23/16 2:00,25.169,66.83333333,-23,80,NA,1,6,6,X3
146298,1/23/16 3:00,32.535,69.33333333,-23,80,NA,1,6,6,X3
146298,1/23/16 4:00,63.35,44.16666667,-23,50,NA,1,6,6,X3
146298,1/23/16 5:00,389.436,20.25,-12.375,80,NA,1,6,6,X3
146298,1/23/16 6:00,661.264,51.83333333,-22,190,NA,1,6,6,X3
146298,1/23/16 7:00,382.564,57.33333333,-22,140,NA,1,6,6,X3
146298,1/23/16 8:00,221.18,58.66666667,-21,200,NA,1,6,6,X3
146298,1/23/16 9:00,101.791,62.66666667,-21,180,NA,1,6,6,X3
146298,1/23/16 10:00,19.653,64.83333333,-21.5,140,NA,1,6,6,X3
146298,1/23/16 11:00,3.645,60.83333333,-22,200,NA,1,6,6,X3
146298,1/23/16 12:00,16.263,63.83333333,-23,240,NA,1,6,6,X3
146298,1/23/16 13:00,39.576,NA,NA,NA,NA,1,6,6,X3
146298,1/23/16 14:00,87.773,64.66666667,-23.25,190,NA,1,6,6,X3
146298,1/23/16 15:00,73.661,54.5,-23,180,NA,1,6,6,X3
146298,1/23/16 16:00,52.067,59.16666667,-22.5,190,NA,1,6,6,X3
146298,1/23/16 17:00,90.747,30.41666667,-21.75,110,NA,1,6,6,X3
146298,1/23/16 18:00,87.096,68.66666667,-23,60,NA,1,6,6,X3
146298,1/23/16 19:00,16.224,60.66666667,-22,70,NA,1,6,6,X3
146298,1/23/16 20:00,46.562,54.66666667,-21,70,NA,1,6,6,X3
146298,1/23/16 21:00,9.166,62.33333333,-21,90,NA,1,6,6,X3
146298,1/23/16 22:00,33.81,63.5,-21.5,110,NA,1,6,6,X3
146298,1/23/16 23:00,27.175,61.5,-22,80,NA,1,6,6,X3
146298,1/24/16 0:00,19.533,58.33333333,-23,70,NA,1,6,6,X3
146298,1/24/16 1:00,12.721,65.66666667,-23,90,NA,1,6,6,X3
146298,1/24/16 2:00,5.001,69,-23,120,NA,1,6,6,X3
146298,1/24/16 3:00,11.942,64.16666667,-23.5,80,NA,1,6,6,X3
146298,1/24/16 4:00,5.419,NA,NA,130,NA,1,6,6,X3
146298,1/24/16 5:00,20.952,64.33333333,-23.5,NA,NA,1,6,6,X3
146298,1/24/16 6:00,6.275,63.66666667,-23,160,NA,1,6,6,X3
146298,1/24/16 7:00,4.74,61.83333333,-22.5,60,NA,1,6,6,X3
146298,1/24/16 8:00,2.793,60.83333333,-22,140,NA,1,6,6,X3
146298,1/24/16 9:00,9.638,61.33333333,-21.5,150,NA,1,6,6,X3
146298,1/24/16 10:00,22.797,62.5,-21.5,160,NA,1,6,6,X3
146298,1/24/16 11:00,16.281,63.66666667,-22,170,NA,1,6,6,X3
146298,1/24/16 12:00,24.55,60.33333333,-22.5,160,NA,1,6,6,X3
146298,1/24/16 13:00,21.865,63.83333333,-23,160,NA,1,6,6,X3
146298,1/24/16 14:00,7.848,60.5,-23.5,170,NA,1,6,6,X3
146298,1/24/16 15:00,29.812,60,-24,150,NA,1,6,6,X3
146298,1/24/16 16:00,14.447,53.16666667,-24,120,NA,1,6,6,X3
146298,1/24/16 17:00,9.292,70.5,-23.5,140,NA,1,6,6,X3
146298,1/24/16 18:00,7.036,58.83333333,-23,80,NA,1,6,6,X3
146298,1/24/16 19:00,7.073,57,-22,90,NA,1,6,6,X3
146298,1/24/16 20:00,8.28,58.83333333,-21.5,90,NA,1,6,6,X3
146298,1/24/16 21:00,10.781,66.33333333,-21.5,110,NA,1,6,6,X3
146298,1/24/16 22:00,16.083,NA,NA,NA,NA,1,6,6,X3
146298,1/24/16 23:00,13.17,65.16666667,-21.5,90,NA,1,6,6,X3
146298,1/25/16 0:00,17.062,61.5,-22,50,NA,1,6,6,X3
146298,1/25/16 1:00,3.268,71.83333333,-22.5,70,NA,1,6,6,X3
146298,1/25/16 2:00,13.316,65.83333333,-23,80,NA,1,6,6,X3
146298,1/25/16 3:00,21.315,70.66666667,-23,110,NA,1,6,6,X3
146298,1/25/16 4:00,2.631,68.83333333,-23.5,120,NA,1,6,6,X3
146298,1/25/16 5:00,26.065,64.16666667,-23,260,NA,1,6,6,X3
146298,1/25/16 6:00,11.227,NA,NA,NA,NA,1,6,6,X3
146298,1/25/16 7:00,34.19,64.5,-23,190,NA,1,6,6,X3
146298,1/25/16 8:00,37.735,60.16666667,-22,160,NA,1,6,6,X3
146298,1/25/16 9:00,25.015,62.83333333,-21.5,200,NA,1,6,6,X3
146298,1/25/16 10:00,7.338,67,-21.5,110,NA,1,6,6,X3
146298,1/25/16 11:00,12.928,61.83333333,-21,190,NA,1,6,6,X3
146298,1/25/16 12:00,8.507,60.66666667,-22,80,NA,1,6,6,X3
146298,1/25/16 13:00,10.419,64,-23,190,NA,1,6,6,X3
146298,1/25/16 14:00,14.046,66,-23.5,140,NA,1,6,6,X3
146298,1/25/16 15:00,21.014,57.5,-23.5,130,NA,1,6,6,X3
146298,1/25/16 16:00,46.498,52,-24,140,NA,1,6,6,X3
146298,1/25/16 17:00,82.887,71.83333333,-24,80,NA,1,6,6,X3
146298,1/25/16 18:00,15.593,59,-23,60,NA,1,6,6,X3
146298,1/25/16 19:00,8.674,59,-22.5,80,NA,1,6,6,X3
146298,1/25/16 20:00,3.929,60.66666667,-22,80,NA,1,6,6,X3
146298,1/25/16 21:00,4.676,NA,NA,NA,NA,1,6,6,X3
146298,1/25/16 22:00,8.409,62.33333333,-21.5,110,NA,1,6,6,X3
146298,1/25/16 23:00,23.341,75,-21.5,110,NA,1,6,6,X3
146298,1/26/16 0:00,8.073,61.83333333,-22,80,NA,1,6,6,X3
146298,1/26/16 1:00,5.692,65.16666667,-22.5,120,NA,1,6,6,X3
146298,1/26/16 2:00,9.195,61.33333333,-23,90,NA,1,6,6,X3
146298,1/26/16 3:00,5.711,69.83333333,-23.5,80,NA,1,6,6,X3
146298,1/26/16 4:00,1.4,62,-23.5,90,NA,1,6,6,X3
146298,1/26/16 5:00,4.529,59.66666667,-23.5,120,NA,1,6,6,X3
146298,1/26/16 6:00,7.589,64,-23,100,NA,1,6,6,X3
146298,1/26/16 7:00,10.319,62.16666667,-22.5,140,NA,1,6,6,X3
146298,1/26/16 8:00,12.788,NA,NA,NA,NA,1,6,6,X3
146298,1/26/16 9:00,16.86,57.33333333,-22,120,NA,1,6,6,X3
146298,1/26/16 10:00,12.937,63.5,-22,130,NA,1,6,6,X3
146298,1/26/16 11:00,10.752,58.16666667,-21.5,200,NA,1,6,6,X3
146298,1/26/16 12:00,15.653,59.83333333,-22,120,NA,1,6,6,X3
146298,1/26/16 13:00,14.834,60.16666667,-22.5,140,NA,1,6,6,X3
146298,1/26/16 14:00,8.5,28.25,-12.75,25,NA,1,6,6,X3
146298,1/26/16 15:00,15.09,58.16666667,-23.5,60,NA,1,6,6,X3
146298,1/26/16 16:00,18.403,58.5,-23.5,120,NA,1,6,6,X3
146298,1/26/16 17:00,23.348,50.83333333,-24,45,NA,1,6,6,X3
146298,1/26/16 18:00,24.942,61.33333333,-23.5,NA,NA,1,6,6,X3
146298,1/26/16 19:00,7.154,31.16666667,-23.25,35,NA,1,6,6,X3
146298,1/26/16 20:00,15.491,64.16666667,-23,10,NA,1,6,6,X3
146298,1/26/16 21:00,15.665,65.16666667,-22,110,NA,1,6,6,X3
146298,1/26/16 22:00,2.098,65.66666667,-21.5,110,NA,1,6,6,X3
146298,1/26/16 23:00,7.969,61.5,-21.5,100,NA,1,6,6,X3
146298,1/27/16 0:00,7.585,66.5,-21.5,60,NA,1,6,6,X3
146298,1/27/16 1:00,4.874,64.5,-22,110,NA,1,6,6,X3
146298,1/27/16 2:00,7.287,71.5,-23,10,NA,1,6,6,X3
146298,1/27/16 3:00,16.61,66.5,-23,90,NA,1,6,6,X3
146298,1/27/16 4:00,23.427,NA,NA,NA,NA,1,6,6,X3
146298,1/27/16 5:00,41.699,30.33333333,-19.83333333,160,NA,1,6,6,X3
146298,1/27/16 6:00,34.078,59.33333333,-23,150,NA,1,6,6,X3
146298,1/27/16 7:00,53.206,28.33333333,-23,190,NA,1,6,6,X3
146298,1/27/16 8:00,142.746,34.08333333,-22.25,NA,NA,1,6,6,X3
146298,1/27/16 9:00,111.591,61.83333333,-21.5,180,NA,1,6,6,X3
146298,1/27/16 10:00,243.331,65.33333333,-21.5,220,NA,1,6,6,X3
146298,1/27/16 11:00,310.748,59.33333333,-21,170,NA,1,6,6,X3
146298,1/27/16 12:00,329.314,30.66666667,-21.5,190,NA,1,6,6,X3
146298,1/27/16 13:00,295.282,36.16666667,-22,200,NA,1,6,6,X3
146298,1/27/16 14:00,222.051,34.33333333,-22.25,125,NA,1,6,6,X3
146298,1/27/16 15:00,115.267,40.5,-22.75,95,NA,1,6,6,X3
146298,1/27/16 16:00,21.034,50.83333333,-23.5,140,NA,1,6,6,X3
146298,1/27/16 17:00,8.317,70,-23.5,80,NA,1,6,6,X3
146298,1/27/16 18:00,2.966,67.83333333,-23,30,NA,1,6,6,X3
146298,1/27/16 19:00,21.19,NA,NA,50,NA,1,6,6,X3
146298,1/27/16 20:00,3.03,67.5,-23,NA,NA,1,6,6,X3
146298,1/27/16 21:00,16.776,73.66666667,-22.5,80,NA,1,6,6,X3
146298,1/27/16 22:00,9.011,72.16666667,-22,80,NA,1,6,6,X3
146298,1/27/16 23:00,5.444,79.83333333,-21.5,60,NA,1,6,6,X3
146298,1/28/16 0:00,4.836,72.16666667,-21.5,80,NA,1,6,6,X3
146298,1/28/16 1:00,2.77,NA,NA,NA,NA,1,6,6,X3
146298,1/28/16 2:00,5.418,73.75,-21.75,80,NA,1,6,6,X3
146298,1/28/16 3:00,9.887,69.83333333,-22.5,30,NA,1,6,6,X3
146298,1/28/16 4:00,20.913,32,-23,60,NA,1,6,6,X3
146298,1/28/16 5:00,89.511,62.66666667,-23.5,200,NA,1,6,6,X3
146298,1/28/16 6:00,75.137,32.33333333,-16.33333333,80,NA,1,6,6,X3
146298,1/28/16 7:00,28.586,NA,NA,NA,NA,1,6,6,X3
146298,1/28/16 8:00,24.652,69.08333333,-23.25,100,NA,1,6,6,X3
146298,1/28/16 9:00,14.745,63.66666667,-23,60,NA,1,6,6,X3
146298,1/28/16 10:00,17.771,55.83333333,-22,40,NA,1,6,6,X3
146298,1/28/16 11:00,58.814,36.66666667,-21.75,150,NA,1,6,6,X3
146298,1/28/16 12:00,66.923,48.66666667,-21.5,70,NA,1,6,6,X3
146298,1/28/16 13:00,44.492,40.5,-22,105,NA,1,6,6,X3
146298,1/28/16 14:00,68.967,43.33333333,-22.5,100,NA,1,6,6,X3
146298,1/28/16 15:00,45.058,36.83333333,-23,70,NA,1,6,6,X3
146298,1/28/16 16:00,19.595,57.16666667,-23,100,NA,1,6,6,X3
146298,1/28/16 17:00,19.819,69.5,-23.5,90,NA,1,6,6,X3
146298,1/28/16 18:00,8.516,70.83333333,-23.5,40,NA,1,6,6,X3
146298,1/28/16 19:00,11.51,78.83333333,-23,40,NA,1,6,6,X3
146298,1/28/16 20:00,1.693,73.66666667,-23,60,NA,1,6,6,X3
146298,1/28/16 21:00,2.28,NA,NA,NA,NA,1,6,6,X3
146298,1/28/16 22:00,3.693,70.16666667,-22.5,80,NA,1,6,6,X3
146298,1/28/16 23:00,2.835,66,-22,40,NA,1,6,6,X3
146298,1/29/16 0:00,3.394,71.83333333,-21.5,80,NA,1,6,6,X3
146298,1/29/16 1:00,5.183,72,-22,70,NA,1,6,6,X3
146298,1/29/16 2:00,10.266,67.33333333,-22,60,NA,1,6,6,X3
146298,1/29/16 3:00,9.451,68.5,-22.5,20,NA,1,6,6,X3
146298,1/29/16 4:00,13.339,NA,NA,NA,NA,1,6,6,X3
146298,1/29/16 5:00,32.254,55.25,-23,125,NA,1,6,6,X3
146298,1/29/16 6:00,9.247,64.66666667,-23,140,NA,1,6,6,X3
146298,1/29/16 7:00,17.923,NA,NA,NA,NA,1,6,6,X3
146298,1/29/16 8:00,1.275,64.83333333,-23,120,NA,1,6,6,X3
146298,1/29/16 9:00,1.713,63.66666667,-23,100,NA,1,6,6,X3
