"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"146297",2015-04-11 16:00:00,-35.0682524303166,-6.17428113381887,-3903.78000355282,-684.059573495083,0.181903046010086,0.195061024991797,0.0539576578033929,-0.0776329824818905,0.0803862187799482,0.0828874423561665,0.0482743793442058,NA
"146297",2015-04-11 18:00:00,-35.0673088604034,-6.17583916221967,-3903.67496583055,-684.232870190736,0.130855029837238,0.147340691546544,0.0525190609281462,-0.0866422087908828,0.0666400945556095,0.0697714894624512,0.00912336120386056,NA
"146297",2015-04-11 20:00:00,-35.0664125852018,-6.17685447757184,-3903.57519293151,-684.345802168546,0.12802282279556,0.144789953267758,0.0458044752487712,-0.0432720848883545,0.0818569915659002,0.0852961795746889,0.0160824432291621,NA
"146297",2015-04-11 22:00:00,-35.0658616105816,-6.1773975706435,-3903.51385871735,-684.406209672531,0.148678513638663,0.165520776489919,0.0253257747218033,-0.0301180132712141,0.0825757612110519,0.0858432453917631,0.00878255722860027,NA
"146297",2015-04-12 00:00:00,-35.0656892828687,-6.17786978099483,-3903.49467528409,-684.458733038938,0.153659658221073,0.173141184320813,0.00841898016706106,-0.0246594526719617,0.0817399169145582,0.0850931248229439,0.00233551689942656,NA
"146297",2015-04-12 02:00:00,-35.0656314847058,-6.17802968648647,-3903.48824122203,-684.476519137412,0.152312816770026,0.174519860445894,0.00322029946242337,-0.00889043095193007,0.071945519017276,0.0774035886198495,0.0166038648234561,NA
"146297",2015-04-12 04:00:00,-35.0651925866242,-6.17759839945674,-3903.43938331107,-684.42854760429,0.213255940483364,0.233094093290598,0.0303838749817694,0.0328034687929443,0.0941044193546735,0.0959699790931497,0.0375513475176165,NA
"146297",2015-04-12 06:00:00,-35.0643908515802,-6.17647845715641,-3903.35013457423,-684.303977965754,0.227776691652236,0.244558141140574,0.0446218109139799,0.06228245507927,0.0794196209067608,0.0824645627124253,0.0327372792406319,NA
"146297",2015-04-12 08:00:00,-35.0637114861768,-6.17517832302399,-3903.27450796346,-684.159366172963,0.155409733346593,0.176305405420453,0.0378107478715893,0.0723035322072336,0.0829030701347981,0.0854582509509844,0.0121166235631886,NA
"146297",2015-04-12 10:00:00,-35.0635195321006,-6.17406017009341,-3903.25313973344,-684.034996139306,0.132531290917487,0.151537321295467,0.00819806434275382,0.0612465589906633,0.0767047568331744,0.082240478286422,0.0289146417769786,NA
"146297",2015-04-12 12:00:00,-35.064291119662,-6.17339495446845,-3903.33903246788,-683.9610055909,0.153410113592994,0.174240190417589,-0.0463467285667343,0.0353812177424448,0.0779217562425107,0.0833561046406577,0.0564647644148653,NA
"146297",2015-04-12 14:00:00,-35.0655883602529,-6.17303484046357,-3903.48344062989,-683.920950899488,0.220127441908767,0.235695822513394,-0.0724124173586915,0.0199009177167126,0.0847865662353532,0.0868063980888588,0.0300611777640917,NA
